"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0020K05S","1982-09-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -64",",M,T","  102",",,T",,
"USS0020K05S","1982-09-29","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"  -50",",,T","  178",",,T",,
"USS0020K05S","1982-09-30","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -20",",,T","  178",",,T",,
"USS0020K05S","1982-10-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   48",",,T","  152",",,T",,
"USS0020K05S","1982-10-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    0",",,T","  152",",,T",,
"USS0020K05S","1982-10-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    2",",,T","  152",",,T",,
"USS0020K05S","1982-10-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -32",",,T","  152",",,T",,
"USS0020K05S","1982-10-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   40",",,T","  152",",,T",,
"USS0020K05S","1982-10-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -65",",,T","  152",",,T",,
"USS0020K05S","1982-10-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -10",",,T","  203",",,T",,
"USS0020K05S","1982-10-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -24",",,T","  229",",,T",,
"USS0020K05S","1982-10-09","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -19",",,T","  330",",,T",,
"USS0020K05S","1982-10-10","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"   37",",,T","  330",",,T",,
"USS0020K05S","1982-10-11","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   13",",,T","  229",",,T",,
"USS0020K05S","1982-10-12","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   25",",,T","  203",",,T",,
"USS0020K05S","1982-10-13","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   43",",,T","  178",",,T",,
"USS0020K05S","1982-10-14","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"   32",",,T","   76",",,T",,
"USS0020K05S","1982-10-15","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   33",",,T","    0",",,T",,
"USS0020K05S","1982-10-16","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   21",",,T","    0",",,T",,
"USS0020K05S","1982-10-17","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   12",",,T","    0",",,T",,
"USS0020K05S","1982-10-18","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    2",",,T","    0",",,T",,
"USS0020K05S","1982-10-19","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"    5",",,T","    0",",,T",,
"USS0020K05S","1982-10-20","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    7",",,T","    0",",,T",,
"USS0020K05S","1982-10-21","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"   19",",,T","    0",",,T",,
"USS0020K05S","1982-10-22","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"    1",",,T","    0",",,T",,
"USS0020K05S","1982-10-23","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  381",",,T",,,,,,,,,,,,,"   19",",,T","    0",",,T",,
"USS0020K05S","1982-10-24","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  305",",,T",,,,,,,,,,,,,"    0",",,T","    0",",,T",,
"USS0020K05S","1982-10-25","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  457",",,T",,,,,,,,,,,,,"  -67",",,T","  178",",,T",,
"USS0020K05S","1982-10-26","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"  -75",",,T","  203",",,T",,
"USS0020K05S","1982-10-27","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -59",",,T","  203",",,T",,
"USS0020K05S","1982-10-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -11",",,T","  203",",,T",,
"USS0020K05S","1982-10-29","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -12",",,T","  254",",,T",,
"USS0020K05S","1982-10-30","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -63",",,T","  330",",,T",,
"USS0020K05S","1982-10-31","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -21",",,T","  330",",,T",,
"USS0020K05S","1982-11-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -36",",,T","  483",",,T",,
"USS0020K05S","1982-11-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   14",",,T","  483",",,T",,
"USS0020K05S","1982-11-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   18",",,T","  483",",,T",,
"USS0020K05S","1982-11-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    1",",,T","  483",",,T",,
"USS0020K05S","1982-11-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -1",",,T","  483",",,T",,
"USS0020K05S","1982-11-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -34",",,T","  483",",,T",,
"USS0020K05S","1982-11-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -94",",,T","  508",",,T",,
"USS0020K05S","1982-11-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,," -132",",,T","  610",",,T",,
"USS0020K05S","1982-11-09","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"  -80",",,T","  711",",,T",,
"USS0020K05S","1982-11-10","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -86",",,T","  711",",,T",,
"USS0020K05S","1982-11-11","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -44",",,T","  737",",,T",,
"USS0020K05S","1982-11-12","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -40",",,T","  737",",,T",,
"USS0020K05S","1982-11-13","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -21",",,T","  737",",,T",,
"USS0020K05S","1982-11-14","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -25",",,T","  762",",,T",,
"USS0020K05S","1982-11-15","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -31",",,T","  762",",,T",,
"USS0020K05S","1982-11-16","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -25",",,T","  762",",,T",,
"USS0020K05S","1982-11-17","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"  -31",",,T","  864",",,T",,
"USS0020K05S","1982-11-18","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  686",",,T",,,,,,,,,,,,,"  -76",",,T"," 1600",",,T",,
"USS0020K05S","1982-11-19","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -84",",,T"," 1626",",,T",,
"USS0020K05S","1982-11-20","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -112",",,T"," 1626",",,T",,
"USS0020K05S","1982-11-21","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -25",",,T"," 1626",",,T",,
"USS0020K05S","1982-11-22","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  203",",,T",,,,,,,,,,,,,"  -42",",,T"," 1702",",,T",,
"USS0020K05S","1982-11-23","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -69",",,T"," 1702",",,T",,
"USS0020K05S","1982-11-24","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -31",",,T"," 1702",",,T",,
"USS0020K05S","1982-11-25","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   36",",,T"," 1702",",,T",,
"USS0020K05S","1982-11-26","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -31",",,T"," 1702",",,T",,
"USS0020K05S","1982-11-27","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -42",",,T"," 1727",",,T",,
"USS0020K05S","1982-11-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  254",",,T",,,,,,,,,,,,,"  -50",",,T"," 2032",",,T",,
"USS0020K05S","1982-11-29","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  229",",,T",,,,,,,,,,,,,"  -47",",,T"," 2489",",,T",,
"USS0020K05S","1982-11-30","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  457",",,T",,,,,,,,,,,,," -103",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -61",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -38",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -10",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   19",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -3",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -116",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -125",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    6",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-09","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -8",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-10","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -2",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-11","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"   -9",",,T"," 2769",",,T",,
"USS0020K05S","1982-12-12","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,"  -97",",,T"," 2896",",,T",,
"USS0020K05S","1982-12-13","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -92",",,T"," 2896",",,T",,
"USS0020K05S","1982-12-14","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -36",",,T"," 2946",",,T",,
"USS0020K05S","1982-12-15","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -12",",,T"," 3200",",,T",,
"USS0020K05S","1982-12-16","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -48",",,T"," 3429",",,T",,
"USS0020K05S","1982-12-17","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -64",",,T"," 3531",",,T",,
"USS0020K05S","1982-12-18","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,"  -28",",,T"," 3556",",,T",,
"USS0020K05S","1982-12-19","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -30",",,T"," 3632",",,T",,
"USS0020K05S","1982-12-20","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  432",",,T",,,,,,,,,,,,,"  -55",",,T"," 4343",",,T",,
"USS0020K05S","1982-12-21","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,"  -49",",,T"," 4978",",,T",,
"USS0020K05S","1982-12-22","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  559",",,T",,,,,,,,,,,,," -121",",,T"," 5588",",,T",,
"USS0020K05S","1982-12-23","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -152",",,T"," 5664",",,T",,
"USS0020K05S","1982-12-24","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   76",",,T",,,,,,,,,,,,,"  -66",",,T"," 5664",",,T",,
"USS0020K05S","1982-12-25","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -10",",,T"," 5664",",,T",,
"USS0020K05S","1982-12-26","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -45",",,T"," 5715",",,T",,
"USS0020K05S","1982-12-27","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -46",",,T"," 5740",",,T",,
"USS0020K05S","1982-12-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -130",",,T"," 5740",",,T",,
"USS0020K05S","1982-12-29","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,," -121",",,T"," 5791",",,T",,
"USS0020K05S","1982-12-30","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -42",",,T"," 5791",",,T",,
"USS0020K05S","1982-12-31","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -18",",,T"," 5791",",,T",,
"USS0020K05S","1983-01-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -30",",,T"," 5791",",,T",,
"USS0020K05S","1983-01-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  -49",",,T"," 5791",",,T",,
"USS0020K05S","1983-01-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"    2",",,T"," 5842",",,T",,
"USS0020K05S","1983-01-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   22",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -1",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   -9",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   17",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -47",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-09","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   12",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-10","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   14",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-11","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   56",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-12","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   37",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-13","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   30",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-14","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"   31",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-15","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -36",",,T"," 5918",",,T",,
"USS0020K05S","1983-01-16","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -47",",,T"," 5969",",,T",,
"USS0020K05S","1983-01-17","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -41",",,T"," 5994",",,T",,
"USS0020K05S","1983-01-18","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,," -105",",,T"," 6299",",,T",,
"USS0020K05S","1983-01-19","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   76",",,T",,,,,,,,,,,,," -118",",,T"," 6350",",,T",,
"USS0020K05S","1983-01-20","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"  -51",",,T"," 6350",",,T",,
"USS0020K05S","1983-01-21","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,"  108",",,T"," 6426",",,T",,
"USS0020K05S","1983-01-22","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  178",",,T",,,,,,,,,,,,,"  127",",,T"," 6731",",,T",,
"USS0020K05S","1983-01-23","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  635",",,T",,,,,,,,,,,,,"   66",",,T"," 7214",",,T",,
"USS0020K05S","1983-01-24","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  178",",,T",,,,,,,,,,,,,"  107",",,T"," 7417",",,T",,
"USS0020K05S","1983-01-25","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,"  -40",",,T"," 7518",",,T",,
"USS0020K05S","1983-01-26","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  305",",,T",,,,,,,,,,,,,"  -56",",,T"," 7925",",,T",,
"USS0020K05S","1983-01-27","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  178",",,T",,,,,,,,,,,,,,," 8026",",,T",,
"USS0020K05S","1983-01-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  102",",,T",,,,,,,,,,,,,,," 8153",",,T",,
"USS0020K05S","1983-01-29","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,,," 8357",",,T",,
"USS0020K05S","1983-01-30","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,,," 8382",",,T",,
"USS0020K05S","1983-01-31","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,,," 8382",",,T",,
"USS0020K05S","1983-02-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,,," 8382",",,T",,
"USS0020K05S","1983-02-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,,," 8382",",,T",,
"USS0020K05S","1983-02-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,,," 8484",",,T",,
"USS0020K05S","1983-02-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"    8",",,T"," 8484",",,T",,
"USS0020K05S","1983-02-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,"  -63",",,T"," 8560",",,T",,
"USS0020K05S","1983-02-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,"  -44",",,T"," 8839",",,T",,
"USS0020K05S","1983-02-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  381",",,T",,,,,,,,,,,,," -209",",M,T"," 9271",",,T",,
"USS0020K05S","1983-02-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  229",",,T",,,,,,,,,,,,,"  127",",,T"," 9474",",,T",,
"USS0020K05S","1983-02-09","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  203",",,T",,,,,,,,,,,,,"  127",",,T"," 9779",",,T",,
"USS0020K05S","1983-02-10","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,"   75",",,T"," 9830",",,T",,
"USS0020K05S","1983-02-11","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  178",",,T",,,,,,,,,,,,,"   50",",,T","10058",",,T",,
"USS0020K05S","1983-02-12","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  406",",,T",,,,,,,,,,,,,,,"10541",",,T",,
"USS0020K05S","1983-02-13","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  152",",,T",,,,,,,,,,,,,,,"10643",",,T",,
"USS0020K05S","1983-02-14","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,,,"10668",",,T",,
"USS0020K05S","1983-02-15","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,,,"10719",",,T",,
"USS0020K05S","1983-02-16","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,,,"10719",",,T",,
"USS0020K05S","1983-02-17","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,,,"10744",",,T",,
"USS0020K05S","1983-02-18","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  254",",,T",,,,,,,,,,,,,,,"11125",",,T",,
"USS0020K05S","1983-02-19","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   76",",,T",,,,,,,,,,,,,,,"11125",",,T",,
"USS0020K05S","1983-02-20","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"    0",",,T","11151",",,T",,
"USS0020K05S","1983-02-21","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"  138",",,T","11151",",,T",,
"USS0020K05S","1983-02-22","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   76",",,T",,,,,,,,,,,,,"   31",",,T","11227",",,T",,
"USS0020K05S","1983-02-23","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    0",",,T","11227",",,T",,
"USS0020K05S","1983-02-24","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,"    0",",,T","11252",",,T",,
"USS0020K05S","1983-02-25","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  178",",,T",,,,,,,,,,,,,"    0",",,T","11735",",,T",,
"USS0020K05S","1983-02-26","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  457",",,T",,,,,,,,,,,,,"  -42",",,T","12090",",,T",,
"USS0020K05S","1983-02-27","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  356",",,T",,,,,,,,,,,,,"   19",",,T","12497",",,T",,
"USS0020K05S","1983-02-28","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  279",",,T",,,,,,,,,,,,,,,"13056",",,T",,
"USS0020K05S","1983-03-01","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  381",",,T",,,,,,,,,,,,,,,"13437",",,T",,
"USS0020K05S","1983-03-02","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  254",",,T",,,,,,,,,,,,,,,"13513",",,T",,
"USS0020K05S","1983-03-03","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","  127",",,T",,,,,,,,,,,,,,,"13538",",,T",,
"USS0020K05S","1983-03-04","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","    0",",,T",,,,,,,,,,,,,,,"13564",",,T",,
"USS0020K05S","1983-03-05","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,,,"13640",",,T",,
"USS0020K05S","1983-03-06","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   76",",,T",,,,,,,,,,,,,,,"13716",",,T",,
"USS0020K05S","1983-03-07","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   51",",,T",,,,,,,,,,,,,,,"13792",",,T",,
"USS0020K05S","1983-03-08","39.43","-120.31","2545.7","INDEPENDENCE LAKE, CA US","   25",",,T",,,,,,,,,,,,,"    0",",,T","13818",",,T",,
