"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00044484","1994-12-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  132",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1994-12-29","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   25",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1994-12-30","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1994-12-31","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   28",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  439",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  191",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  249",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  206",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  378",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  439",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  394",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   30",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  224",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   94",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  224",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   41",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   94",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-18","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-19","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-20","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-21","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-22","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   28",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-23","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  257",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-24","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  104",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-25","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  295",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-26","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   58",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-27","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  335",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  160",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-29","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-30","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   15",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-01-31","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    8",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  102",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  160",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-18","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-19","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-20","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-21","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-22","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-23","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-24","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-25","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-26","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-27","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-02-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   84",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  589",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  137",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","P,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   53",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  175",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  378",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  582",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  264",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   48",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  226",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  142",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-18","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   91",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-19","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   76",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-20","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   64",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-21","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  447",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-22","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  107",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0"
"USC00044484","1995-03-23","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  500",",,0,0700","   71",",,0","   76",",,0",,,,,,,,,,,,
"USC00044484","1995-03-24","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  173",",,0,0700","   25",",,0","   51",",,0",,,,,,,,,,,,
"USC00044484","1995-03-25","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","T,,0,0700","    0","P,,0","    0",",,0",,,,,,,,,,,,
"USC00044484","1995-03-26","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-27","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-29","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-30","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-03-31","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","T,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  191",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  132",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   51",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  218",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   25",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   13",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   15",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-18","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   10",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-19","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   10",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-20","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   86",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-21","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-22","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-23","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-24","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-25","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-26","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-27","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   64",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-29","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  188",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-04-30","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   81",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  356",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  168",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  122",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  127",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","T,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   23",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    8",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  178",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  109",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","  114",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   28",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-18","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-19","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-20","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-21","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-22","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0","T,,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-23","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-24","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-25","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","   30",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,"    1",",,0",,
"USC00044484","1995-05-26","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-27","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-28","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-29","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-30","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-05-31","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-01","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-02","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-03","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-04","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-05","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-06","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-07","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-08","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    5",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,"    1",",,0",,
"USC00044484","1995-06-09","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-10","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-11","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-12","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-13","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-14","38.8088","-120.8208","609.6","KELSEY 1 N, CA US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-15","38.8088","-120.8208","609.6","KELSEY 1 N, CA US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,
"USC00044484","1995-06-16","38.8088","-120.8208","609.6","KELSEY 1 N, CA US",,,"    0","P,,0","    0","P,,0","    2",",,0",,,"  536",",,0",,,,,,
"USC00044484","1995-06-17","38.8088","-120.8208","609.6","KELSEY 1 N, CA US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,
