"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00047702","1957-02-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  180",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,"    3",",,0","  160",",,0",,,,,,,,,,,,,,
"USC00047702","1957-03-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  371",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  165",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,"    2",",,0","  135",",,0",,,,,,,,,,,,,,
"USC00047702","1957-03-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  109",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   30",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  119",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   56",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-03-31","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,"    2",",,0","   64",",,0",,,,,,,,,,,,,,
"USC00047702","1957-04-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,"    2",",,0","  221",",,0",,,,,,,,,,,,,,
"USC00047702","1957-04-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   10",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","  254",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   13",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-04-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   20",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    5",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    3",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   48",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   58",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US",,,"    0",",,0","    0",",,0",,,,,"    3",",,0","  749",",,0",,,,,,,,,,,,,,
"USC00047702","1957-05-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   99",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-05-31","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-06-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1957-09-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
