"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00040176","2010-03-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  217",",,0","   94",",,0",,,,,"  111",",,0,0800",,
"USC00040176","2010-03-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  256",",,0","   78",",,0",,,,,"  111",",,0,0800",,
"USC00040176","2010-03-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","   78",",,0",,,,,"  128",",,0,0800",,
"USC00040176","2010-03-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  283",",,0","   89",",,0",,,,,"  117",",,0,0800",,
"USC00040176","2010-03-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  106",",,0",,,,,"  172",",,0,0800",,
"USC00040176","2010-03-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  272",",,0","  128",",,0",,,,,"  128",",,0,0800",,
"USC00040176","2010-03-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  256",",,0","   83",",,0",,,,,"  117",",,0,0800",,
"USC00040176","2010-03-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  256",",,0","   89",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-03-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  278",",,0","   89",",,0",,,,,"  172",",,0,0800",,
"USC00040176","2010-03-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","  128",",,0",,,,,"  128",",,0,0800",,
"USC00040176","2010-03-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  250",",,0","   78",",,0",,,,,"  122",",,0,0800",,
"USC00040176","2010-03-26","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  161",",,0","  122",",,0",,,,,"  150",",,0,0800",,
"USC00040176","2010-03-27","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  167",",,0","  111",",,0",,,,,"  111",",,0,0800",,
"USC00040176","2010-03-28","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  256",",,0","  111",",,0",,,,,"  111",",,0,0800",,
"USC00040176","2010-03-29","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  261",",,0","   67",",,0",,,,,"  117",",,0,0800",,
"USC00040176","2010-03-30","34.5594","-115.7443","200.6","AMBOY, CA US","    0","P,,0,0800",,,,,,,,,,,,,,,,
"USC00040176","2010-03-31","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  322",",,0","  111",",,0",,,,,"  178",",,0,0800",,
"USC00040176","2010-04-01","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  239",",,0","  106",",,0",,,,,"  106",",,0,0800",,
"USC00040176","2010-04-02","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  222",",,0","   72",",,0",,,,,"  122",",,0,0800",,
"USC00040176","2010-04-03","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  222",",,0","  100",",,0",,,,,"  128",",,0,0800",,
"USC00040176","2010-04-04","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  256",",,0","   94",",,0",,,,,"  122",",,0,0800",,
"USC00040176","2010-04-05","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","  111",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-04-06","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  250",",,0","  100",",,0",,,,,"  128",",,0,0800",,
"USC00040176","2010-04-07","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  239",",,0","   78",",,0",,,,,"  117",",,0,0800",,
"USC00040176","2010-04-08","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","   78",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-04-09","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  289",",,0","   78",",,0",,,,,"  150",",,0,0800",,
"USC00040176","2010-04-10","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  106",",,0",,,,,"  161",",,0,0800",,
"USC00040176","2010-04-11","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  144",",,0",,,,,"  144",",,0,0800",,
"USC00040176","2010-04-12","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  294",",,0","  128",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-04-13","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  228",",,0","  122",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-04-14","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  233",",,0","   83",",,0",,,,,"  133",",,0,0800",,
"USC00040176","2010-04-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","   83",",,0",,,,,,,,
"USC00040176","2010-04-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  289",",,0","  100",",,0",,,,,"  183",",,0,0800",,
"USC00040176","2010-04-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  328",",,0","  144",",,0",,,,,"  183",",,0,0800",,
"USC00040176","2010-04-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  322",",,0","  144",",,0",,,,,"  189",",,0,0800",,
"USC00040176","2010-04-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  339",",,0","  144",",,0",,,,,"  217",",,0,0800",,
"USC00040176","2010-04-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  322",",,0","  172",",,0",,,,,"  211",",,0,0800",,
"USC00040176","2010-04-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  322",",,0","  161",",,0",,,,,"  161",",,0,0800",,
"USC00040176","2010-04-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  217",",,0","  111",",,0",,,,,"  139",",,0,0800",,
"USC00040176","2010-04-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  194",",,0","   94",",,0",,,,,"  117",",,0,0800",,
"USC00040176","2010-04-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  278",",,0","   72",",,0",,,,,"  172",",,0,0800",,
"USC00040176","2010-04-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  328",",,0","  144",",,0",,,,,"  200",",,0,0800",,
"USC00040176","2010-04-26","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  344",",,0","  150",",,0",,,,,"  217",",,0,0800",,
"USC00040176","2010-04-27","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  350",",,0","  156",",,0",,,,,"  250",",,0,0800",,
"USC00040176","2010-04-28","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  367",",,0","  200",",,0",,,,,"  211",",,0,0800",,
"USC00040176","2010-04-29","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  328",",,0","   89",",,0",,,,,"   89",",,0,0800",,
"USC00040176","2010-04-30","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  233",",,0","   89",",,0",,,,,"  161",",,0,0800",,
"USC00040176","2010-05-01","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  233",",,0","  122",",,0",,,,,"  178",",,0,0800",,
"USC00040176","2010-05-02","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  272",",,0","  133",",,0",,,,,"  150",",,0,0800",,
"USC00040176","2010-05-03","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  294",",,0","  122",",,0",,,,,"  150",",,0,0800",,
"USC00040176","2010-05-04","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  300",",,0","  144",",,0",,,,,"  206",",,0,0800",,
"USC00040176","2010-05-05","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  361",",,0","  150",",,0",,,,,"  250",",,0,0800",,
"USC00040176","2010-05-06","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  378",",,0","  206",",,0",,,,,"  222",",,0,0800",,
"USC00040176","2010-05-07","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  328",",,0","  200",",,0",,,,,"  206",",,0,0800",,
"USC00040176","2010-05-08","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  178",",,0",,,,,"  250",",,0,0800",,
"USC00040176","2010-05-09","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  361",",,0","  178",",,0",,,,,"  228",",,0,0800",,
"USC00040176","2010-05-10","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  333",",,0","  150",",,0",,,,,"  183",",,0,0800",,
"USC00040176","2010-05-11","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  300",",,0","  122",",,0",,,,,"  156",",,0,0800",,
"USC00040176","2010-05-12","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  300",",,0","  128",",,0",,,,,"  189",",,0,0800",,
"USC00040176","2010-05-13","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  128",",,0",,,,,"  211",",,0,0800",,
"USC00040176","2010-05-14","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  317",",,0","  156",",,0",,,,,"  228",",,0,0800",,
"USC00040176","2010-05-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  350",",,0","  133",",,0",,,,,"  228",",,0,0800",,
"USC00040176","2010-05-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  361",",,0","  150",",,0",,,,,"  244",",,0,0800",,
"USC00040176","2010-05-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  367",",,0","  200",",,0",,,,,"  233",",,0,0800",,
"USC00040176","2010-05-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,,,"  189",",,0",,,,,"  211",",,0,0800",,
"USC00040176","2010-05-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,,,"  183",",,0",,,,,"  228",",,0,0800",,
"USC00040176","2010-05-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  361",",,0","  172",",,0",,,,,"  261",",,0,0800",,
"USC00040176","2010-05-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  372",",,0","   78",",,0",,,,,"  239",",,0,0800",,
"USC00040176","2010-05-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  378",",,0","   94",",,0",,,,,"  189",",,0,0800",,
"USC00040176","2010-05-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","   56",",,0",,,,,"  156",",,0,0800",,
"USC00040176","2010-05-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,,,"   50",",,0",,,,,"  161",",,0,0800",,
"USC00040176","2010-05-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  267",",,0","  139",",,0",,,,,"  217",",,0,0800",,
"USC00040176","2010-05-26","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  306",",,0","  139",",,0",,,,,"  233",",,0,0800",,
"USC00040176","2010-05-27","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  328",",,0","   89",",,0",,,,,"  233",",,0,0800",,
"USC00040176","2010-05-28","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  300",",,0","   89",",,0",,,,,"  189",",,0,0800",,
"USC00040176","2010-05-29","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  294",",,0","  183",",,0",,,,,"  228",",,0,0800",,
"USC00040176","2010-05-30","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  350",",,0","  128",",,0",,,,,"  250",",,0,0800",,
"USC00040176","2010-05-31","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  378",",,0","  178",",,0",,,,,"  239",",,0,0800",,
"USC00040176","2010-06-01","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  389",",,0","  211",",,0",,,,,"  239",",,0,0800",,
"USC00040176","2010-06-02","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  389",",,0","  194",",,0",,,,,"  267",",,0,0800",,
"USC00040176","2010-06-03","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  367",",,0","  206",",,0",,,,,"  278",",,0,0800",,
"USC00040176","2010-06-04","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  389",",,0","  217",",,0",,,,,"  300",",,0,0800",,
"USC00040176","2010-06-05","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0",,,,,,,"  306",",,0,0800",,
"USC00040176","2010-06-06","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0","  272",",,0",,,,,"  328",",,0,0800",,
"USC00040176","2010-06-07","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  289",",,0",,,,,"  344",",,0,0800",,
"USC00040176","2010-06-08","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  278",",,0",,,,,"  328",",,0,0800",,
"USC00040176","2010-06-09","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0","  267",",,0",,,,,"  311",",,0,0800",,
"USC00040176","2010-06-10","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  250",",,0",,,,,"  278",",,0,0800",,
"USC00040176","2010-06-11","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0","  211",",,0",,,,,"  239",",,0,0800",,
"USC00040176","2010-06-12","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  356",",,0","  211",",,0",,,,,"  261",",,0,0800",,
"USC00040176","2010-06-13","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  356",",,0","  228",",,0",,,,,"  272",",,0,0800",,
"USC00040176","2010-06-14","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  372",",,0","  206",",,0",,,,,"  250",",,0,0800",,
"USC00040176","2010-06-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  411",",,0","  206",",,0",,,,,,,,
"USC00040176","2010-06-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  206",",,0",,,,,,,,
"USC00040176","2010-06-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  222",",,0",,,,,"  267",",,0,0800",,
"USC00040176","2010-06-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  383",",,0","  211",",,0",,,,,"  278",",,0,0800",,
"USC00040176","2010-06-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  233",",,0",,,,,"  267",",,0,0800",,
"USC00040176","2010-06-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0",,,,,,,"  267",",,0,0800",,
"USC00040176","2010-06-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0","  233",",,0",,,,,"  256",",,0,0800",,
"USC00040176","2010-06-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0","  256",",,0",,,,,"  267",",,0,0800",,
"USC00040176","2010-06-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0",,,,,,,"  267",",,0,0800",,
"USC00040176","2010-06-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0",,,,,,,"  289",",,0,0800",,
"USC00040176","2010-06-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0",,,,,,,"  272",",,0,0800",,
"USC00040176","2010-06-26","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0",,,,,,,"  306",",,0,0800",,
"USC00040176","2010-06-27","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  239",",,0",,,,,"  300",",,0,0800",,
"USC00040176","2010-06-28","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  178",",,0",,,,,"  306",",,0,0800",,
"USC00040176","2010-06-29","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  183",",,0",,,,,"  294",",,0,0800",,
"USC00040176","2010-06-30","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  250",",,0",,,,,"  294",",,0,0800",,
"USC00040176","2010-07-01","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  294",",,0",,,,,"  306",",,0,0800",,
"USC00040176","2010-07-02","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0",,,,,,,"  311",",,0,0800",,
"USC00040176","2010-07-03","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0",,,,,,,"  306",",,0,0800",,
"USC00040176","2010-07-04","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  244",",,0",,,,,,,,
"USC00040176","2010-07-05","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  444",",,0","  289",",,0",,,,,"  289",",,0,0800",,
"USC00040176","2010-07-06","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,,,"  250",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-07-07","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  250",",,0",,,,,"  328",",,0,0800",,
"USC00040176","2010-07-08","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  422",",,0","  306",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-07-09","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0",,,,,,,"  311",",,0,0800",,
"USC00040176","2010-07-10","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0",,,,,,,"  356",",,0,0800",,
"USC00040176","2010-07-11","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  461",",,0",,,,,,,"  344",",,0,0800",,
"USC00040176","2010-07-12","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0","  322",",,0",,,,,"  367",",,0,0800",,
"USC00040176","2010-07-13","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  328",",,0",,,,,"  361",",,0,0800",,
"USC00040176","2010-07-14","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  456",",,0","  311",",,0",,,,,"  333",",,0,0800",,
"USC00040176","2010-07-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  461",",,0",,,,,,,"  372",",,0,0800",,
"USC00040176","2010-07-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  444",",,0","  306",",,0",,,,,"  361",",,0,0800",,
"USC00040176","2010-07-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  472",",,0",,,,,,,"  378",",,0,0800",,
"USC00040176","2010-07-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0","P,,0,0800",,,,,,,,,,,,,,,,
"USC00040176","2010-07-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  467",",,0","  250",",,0",,,,,"  372",",,0,0800",,
"USC00040176","2010-07-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0","P,,0,0800",,,,,,,,,,,,,,,,
"USC00040176","2010-07-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  472",",,0",,,,,,,,,,
"USC00040176","2010-07-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  283",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-07-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  283",",,0",,,,,"  339",",,0,0800",,
"USC00040176","2010-07-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  456",",,0","  283",",,0",,,,,"  339",",,0,0800",,
"USC00040176","2010-07-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  456",",,0","  283",",,0",,,,,"  361",",,0,0800",,
"USC00040176","2010-07-26","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  467",",,0","  317",",,0",,,,,"  350",",,0,0800",,
"USC00040176","2010-07-27","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  328",",,0",,,,,"  339",",,0,0800",,
"USC00040176","2010-07-28","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  289",",,0",,,,,"  333",",,0,0800",,
"USC00040176","2010-07-29","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  422",",,0","  283",",,0",,,,,"  333",",,0,0800",,
"USC00040176","2010-07-30","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  289",",,0",,,,,"  344",",,0,0800",,
"USC00040176","2010-07-31","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  289",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-08-01","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  294",",,0",,,,,"  311",",,0,0800",,
"USC00040176","2010-08-02","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  261",",,0",,,,,"  300",",,0,0800",,
"USC00040176","2010-08-03","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  406",",,0","  267",",,0",,,,,"  306",",,0,0800",,
"USC00040176","2010-08-04","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  272",",,0",,,,,"  322",",,0,0800",,
"USC00040176","2010-08-05","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  444",",,0","  278",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-08-06","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  267",",,0",,,,,"  306",",,0,0800",,
"USC00040176","2010-08-07","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  444",",,0","  256",",,0",,,,,"  289",",,0,0800",,
"USC00040176","2010-08-08","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0","  250",",,0",,,,,"  289",",,0,0800",,
"USC00040176","2010-08-09","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  389",",,0","  222",",,0",,,,,"  261",",,0,0800",,
"USC00040176","2010-08-10","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  400",",,0","  211",",,0",,,,,"  300",",,0,0800",,
"USC00040176","2010-08-11","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  233",",,0",,,,,"  283",",,0,0800",,
"USC00040176","2010-08-12","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  228",",,0",,,,,"  267",",,0,0800",,
"USC00040176","2010-08-13","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  233",",,0",,,,,"  272",",,0,0800",,
"USC00040176","2010-08-14","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0","  261",",,0",,,,,"  294",",,0,0800",,
"USC00040176","2010-08-15","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  239",",,0",,,,,"  294",",,0,0800",,
"USC00040176","2010-08-16","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  267",",,0",,,,,"  339",",,0,0800",,
"USC00040176","2010-08-17","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  433",",,0","  322",",,0",,,,,"  361",",,0,0800",,
"USC00040176","2010-08-18","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  300",",,0",,,,,"  322",",,0,0800",,
"USC00040176","2010-08-19","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  428",",,0","  300",",,0",,,,,"  339",",,0,0800",,
"USC00040176","2010-08-20","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  450",",,0","  300",",,0",,,,,"  328",",,0,0800",,
"USC00040176","2010-08-21","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  278",",,0",,,,,"  317",",,0,0800",,
"USC00040176","2010-08-22","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  439",",,0","  289",",,0",,,,,"  333",",,0,0800",,
"USC00040176","2010-08-23","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  417",",,0","  278",",,0",,,,,"  306",",,0,0800",,
"USC00040176","2010-08-24","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  444",",,0","  283",",,0",,,,,"  322",",,0,0800",,
"USC00040176","2010-08-25","34.5594","-115.7443","200.6","AMBOY, CA US","    0",",,0,0800",,,,,"  461",",,0","  322",",,0",,,,,"  350",",,0,0800",,
