"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00046328","1954-06-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-06-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-07-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,
"USC00046328","1954-08-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   13",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   71",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   64",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   69",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   41",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-08-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   76",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   76",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   28",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-09-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    8",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   13",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  109",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-10-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-11-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-11-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-11-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1954-11-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
