"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00048713","1961-04-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-04-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-04-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   74",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   30",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   53",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   61",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   10",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   15",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    3",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-05-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    3",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    3",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-06-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   25",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-07-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   18",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   10",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-08-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   28",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1961-09-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
